Mozambique - NORTH_Niassa,Mozambique - SOUTH_Maputo,Mozambique - NORTH_Cabo Delgado,Mozambique - NORTH_Nampula,Mozambique - CENTER_Zambezi,Mozambique - CENTER_Tete,Mozambique - CENTER_Manica,Mozambique - CENTER_Sofala,Mozambique - SOUTH_Inhambane,Mozambique - SOUTH_Gaza,Angola,Botswana,Eritrea,Swaziland,Ethiopia - Addis Abeba,Ethiopia - Affar,Ethiopia - Amhara,Ethiopia - Benis Gumz,Ethiopia - Dire Dawa,Ethiopia - Gambela,Ethiopia - Harari,Ethiopia - Oromiya,Ethiopia - Sidama,Ethiopia - Somali,Ethiopia - Tigray,Kenya - Central,Kenya - Coast,Kenya - Eastern,Kenya - Nairobi,Kenya - North Eastern,Kenya - Nyanza,Kenya - Rift Valley,Kenya - Western,Lesotho,Malawi,Namibia,Rwanda,South Sudan,United Republic of Tanzania,Uganda,Zambia,Zimbabwe - Bulawayo,Zimbabwe - Harare Chitungwiza,Zimbabwe - Manicaland,Zimbabwe - Mashonaland Central,Zimbabwe - Mashonaland East,Zimbabwe - Mashonaland West,Zimbabwe - Masvingo,Zimbabwe - Matabeleland North,Zimbabwe - Matabeleland South,Zimbabwe - Midlands,Benin,Burkina Faso,Burundi,Cameroon,Central African Republic,Chad,Congo,Côte d'Ivoire,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Gambia,Ghana,Guinea-Bissau,Guinea,Liberia,Mali,Mauritania,Niger,Nigeria - Abia,Nigeria - Adamawa,Nigeria - Akwa-Ibom,Nigeria - Anambra,Nigeria - Bauchi,Nigeria - Bayelsa,Nigeria - Benue,Nigeria - Borno,Nigeria - CrossRiver,Nigeria - Delta,Nigeria - Ebonyi,Nigeria - Edo,Nigeria - Ekiti,Nigeria - Enugu,Nigeria - FCT,Nigeria - Gombe,Nigeria - Imo,Nigeria - Jigawa,Nigeria - Kaduna,Nigeria - Kano,Nigeria - Katsina,Nigeria - Kebbi,Nigeria - Kogi,Nigeria - Kwara,Nigeria - Lagos,Nigeria - Nasarawa,Nigeria - Niger,Nigeria - Ogun,Nigeria - Ondo,Nigeria - Osun,Nigeria - Oyo,Nigeria - Plateau,Nigeria - Rivers,Nigeria - Sokoto,Nigeria - Taraba,Nigeria - Yobe,Nigeria - Zamfara,Senegal,Sierra Leone,São Tomé and Príncipe,Togo
-1.0655441260489271,-1.2249472177126142,-1.4518622065374984,-0.5841778136983571,-1.6186698902376664,-0.212024127444083,-1.2434132409548562,-1.005318807957291,-1.386202388619019,-1.8314003286401,-0.6650749727691838,-4.42708130550211,-2.2101968910055794,-2.262479255527079,-1.2926417544585511,-2.0182473324850525,-1.417837534578663,-2.9089440198548564,-2.9571932707311572,-2.2175465866118693,-2.8947458904278744,-1.6368822477653249,-2.914086019832724,-1.466337068793427,-0.8312439943720048,-1.7440747490826183,-1.5218432883692992,-1.5011804387530017,-0.6534757492080421,-1.4084893382030035,-2.120404468805457,-1.91066719402457,-1.4390952889917983,-3.248647969423767,-1.6199554916015078,-3.2854123152294568,-3.039519940381423,0.21507996505509866,-1.5617236771130925,-1.3899039274128246,-1.8128527121402418,-0.45119457354689757,-1.7365114980023648,-1.9356896519918447,-1.5589198884852968,-1.731431506603241,-1.4059156932109638,-0.14908986228343327,-1.8590908539167081,-1.4510594307907323,-0.49360901864095585,-0.9833839765635306,-1.5791302053178908,-0.6748908197036699,-1.1536996877712542,-4.592214885055535,-1.781784074520308,-4.363081586534319,-0.5510443465680985,-2.0760740652946716,-0.7391547076791998,-0.43945026648213276,0.4810992551994376,0.0034208724391156654,0.5163758727456411,-1.4390632913594927,-0.09418565743756302,0.6551204634886574,-6.717160209186029,-0.19214512726411356,-0.5350586279516284,0.2159922965343859,-0.4844971902502912,-2.3428249294483394,-0.22881394646670453,-1.2507859983024983,-0.7691514732839014,-0.5823912621220456,-0.4867234347065362,-0.9287567865342191,-0.7280508533728587,-2.128803670187159,-0.9447166525425587,-0.48500053718102043,0.9503461877938786,0.33495849982559067,-1.4982053376020246,-0.7055549669517899,-0.20829960064330655,-1.3861029078163567,0.4905684878503451,-0.8481297284100894,-2.0570661670804493,-0.6901782857357439,-2.364582686342085,-1.3063770111211905,2.162177388945942,-0.6961618840698357,-1.7072910823999794,-1.3207858109526447,-0.47117959283196453,-0.5849733015289206,-1.2326650952639084,1.9039772324484505,-0.3505478068868984,-0.8068022619806404,-1.1785962477548206,0.12064771440084907,2.3654814064015524,-1.466337068793427,-0.7467761938906853
-1.0795985770721457,-1.2333435345866732,-1.4523334180553602,-0.6151752286182487,-1.613303195350751,-0.2561072939523547,-1.2512464182793368,-1.0213917873682488,-1.3890089959077794,-1.8185717374831039,-0.696660349902142,-4.323038989047913,-2.184361942800804,-2.2345191619428664,-1.2987282291445768,-1.99886516670344,-1.4195404157684737,-2.859703718564975,-2.904882453694807,-2.1911445371070273,-2.844548852563742,-1.6308488018038123,-2.863310184190018,-1.466337068793427,-0.8535275324758886,-1.7343153409750878,-1.519909949392707,-1.4999789027690698,-0.6820202397977337,-1.4105376520324429,-2.097438718980326,-1.8950569583523167,-1.4400720333170103,-3.1859449684832093,-1.6146112281015201,-3.2215035251402666,-2.984245622497356,0.15868486829555764,-1.5583781985663672,-1.392613482524992,-1.8006359938677943,-0.4872255369081965,-1.726729454262406,-1.9194459449859274,-1.5562805406252473,-1.7223650890942053,-1.424367107153117,-0.19159764603155735,-1.845615031575445,-1.4518040089808026,-0.5201974365205527,-0.9996579577232436,-1.5750995929155702,-0.7026957374896814,-1.1646936753659307,-4.487925802168097,-1.7706797046754714,-4.2565701630998944,-0.5831935863793692,-2.0546468999656846,-0.7647220076916689,-0.47566162026032865,0.41266817502778713,-0.04821867559435928,0.4466761645055469,-1.4400527006045918,-0.14240773938429424,0.5719773129137341,-3.9158791440459386,-0.23755711394061438,-0.5677905703148577,0.157018873596683,-0.5190032177211875,-2.3118126428494596,-0.2721047184677972,-1.2582897318120576,-0.7936686774010252,-0.6134460446361154,-0.5211316992914535,-0.9476516766338273,-0.7539863371008558,-2.105708820422207,-0.9630352634621251,-0.5194800988462845,0.8655387403286642,0.2716693504128665,-1.4970867467617315,-0.7322593052252769,-0.25224717234275534,-1.3889204680255711,0.4217969886231117,-0.8698490712635756,-2.036298232845442,-0.7168535047979061,-2.333039674086249,-1.3114304165124817,2.0346118755371667,-0.7223249128724,-1.6988207694657287,-1.3258875358484208,-0.5061435851410279,-0.6160525879947003,-1.240884773574047,1.7855005077317996,-0.39000157067780483,-0.8299797727144503,-1.188704247173434,0.0648804869756974,2.230824272212337,-1.466337068793427,-0.7720516475668562
-1.6384706191412528,-0.17237007220868883,-1.9565173544534105,-1.4348854752651659,-0.39965341420366773,-0.5008337527162161,-0.6533934051385841,-0.8122826918980965,-0.5519812031209717,-0.6490745118813914,-0.6382949866095498,-0.3525271036434852,0.25808164571556924,-0.6633187693514764,2.201427084350706,1.3682947476821568,1.012763242516345,0.8079123806855707,2.0194351062443,0.7218355876135651,0.22871701986025603,0.9430264915163638,1.6498770710693513,1.5135455208438526,0.006251418141971266,-0.2492524510568491,0.07108818652619982,-0.10822931666465352,0.674086147558895,0.37418039106588113,1.0879891495037244,0.40371711141352673,-0.04442881419624063,-0.4442942109608136,1.902859833675867,0.13325383402906946,1.606717790094743,-0.3654562295573714,0.11365053803515796,0.08316134869037947,-0.22601947466492667,-0.09325443448887648,-0.2287091140951335,0.629533320862841,0.759097190842644,1.0166981087081244,0.8278061332216041,0.5349301747557095,0.33755377821280086,0.2438626006935252,1.6345708241028436,0.5794892931507791,0.29048911252079285,1.9542122896935215,-0.21594725235566123,0.17991649836500037,1.9695984308937966,0.052378975651713205,0.29088859818753227,0.27758643539725764,-0.6094624882501539,-0.4002951256254981,-1.0841223417819745,0.307050160906976,0.908284501351261,2.9186123820174403,0.11288240801790803,1.6484228543774797,15.794195313808236,2.4735502575364303,0.27833149951156166,1.2523733470820129,0.6984105117290879,-0.6835919863511302,-0.3785389453062573,-0.04756961211958752,0.8810454770580115,-0.5124247863289646,1.3352398031775092,1.2174926927069507,1.7669695032110664,1.643570551724392,0.5297133376988463,-0.16802747313741576,-0.9156141519615767,-0.46544707074352387,-0.18765356923993684,-0.3566981372530206,-0.3528021721327305,-0.8980892752534521,-0.8369102455740172,1.2124743327824246,1.1770560616785806,0.782533748632374,0.5007826414113965,2.461021937469744,1.1844453127820298,1.580100123354473,-0.4383289735269701,1.4192234670408628,0.8226395090387143,1.2421714678600615,1.2159057467716288,-1.0800993213875152,0.3759198720960221,-1.1665558144750403,-0.4241746899126099,0.8138443700753413,-0.8222032794360286,-0.8976356849764018,0.5233916289910516
-1.888994612927118,-0.612597629346761,-1.6405541615184263,-1.2023390143581552,-0.5880497902084187,-0.8833866586870388,-0.32601136154468907,-0.3846064953505369,-1.0440088957001656,-0.8358631910735593,16.545390126177246,-0.3388130402030041,-0.24984044539004857,0.4807347201543464,0.8610503902914357,4.017572794252088,1.0554754883637203,1.153859774742333,1.7124602686701669,1.3057118745115424,-0.1305298482718289,1.6110069295092517,2.52027663965351,15.686024873637106,0.16120557486214698,-0.276388678114953,-0.6256865553626147,-0.16277593185182357,0.2862437497331703,0.9034233946421957,0.46013383974430516,-0.12435309282136038,-0.1738638628139699,0.8126495391127906,-0.4202016072519445,-0.1975542432778463,0.7446350671492551,-0.44602586501922376,-0.16385470780338268,-0.018902986315784232,-0.09155028353248994,22.074734874897246,60.89332275375316,39.84659305115365,18.984238784602844,14.44629275149077,11.763963274685858,0.6119615386832251,56.4397602816332,12.813788218595985,13.51739310080424,-0.8573577036235895,-0.4426449774715791,-0.390754484053392,-0.17028725794182248,-0.19838932329921116,0.23034093590602858,-0.7344236667650976,-0.6147667463067568,0.217891843064998,-1.1049277015779526,-1.0189377704562579,-0.8695699478188533,-1.4182669603170093,44.70116709917688,-1.843896882090206,-1.6119072886496848,-0.1932554828399696,9.506636032951437,16.653487126857247,-0.17476942750314903,-0.7818943408078964,0.2623178986553275,-0.5126198189326931,-0.46466278701888625,0.1284416371976955,1.143463999431899,-0.4716879006306844,0.49135019204180874,0.06878509875557481,0.6621848680622606,0.37053456691441256,0.46895173954781894,0.33567235146373525,0.3581677378973095,-0.4800887514882402,-0.2834097197670641,-0.6093443420635524,-0.6039029816021947,-1.1336052628591542,-0.9476971418018354,0.9814918365009487,0.3718950632623416,0.46366222495762177,0.42738665824647154,1.3824087179034323,9.803255560342977,8.505693608891251,-0.25676592757142486,-0.31772117474164535,0.3986378570719149,0.363297449001516,0.9531769702160204,-1.2682497146972378,0.8315201045590258,-1.1101830931258654,-0.24823386297578404,-0.8933250755922606,-1.097892690789374,-0.642790251908201,-0.6169459409084265
0.25977317602919964,-1.3774557829793195,0.20601933869590955,0.3943410834740645,0.23562271665385495,-0.30371032232913586,0.568847862295479,0.5460232477224044,-1.44601671198737,-1.5476170280674633,-2.1771448742226402,-4.564168303462211,-3.120878175357897,-1.2147666968203013,-1.3922299873046535,0.2035854402175597,-0.9446487529344694,-0.1808141205502155,0.10922427485627724,-0.1419509811325629,-2.3074913346387542,0.7081023732574124,0.8439565530655463,-1.8242021110259945,-0.7848781676691698,-2.3188894607161177,-1.4423184936118905,-2.331863931627496,-0.7414030049143617,-0.9334849472259953,-1.0761321816230103,-1.6390345089484306,-1.9237890132464734,-2.4007445244989145,-3.6467363549179255,-3.6009795744144077,-1.7923978297468808,-2.34084449256111,-2.900927797858991,-1.27272479359484,-2.751898585172872,1.6392218458096695,1.8706691987845199,1.9293745832241078,-0.6384389861418599,0.6419032680238798,-1.8122333010356722,0.23788561834685537,-1.8019080855605691,0.7527319180843446,1.8398380907434797,0.34596710807687586,-3.146981228691986,-2.453706419873231,-2.3986162020340664,-2.780621904086765,-1.637421411839451,-3.945503612495222,-0.42010067672776896,-1.6074831321317447,-3.973493996159867,-2.573137956455697,-0.7495804685614419,-0.09205552559538131,-0.23310501433326059,1.3390562644073687,-2.676320081736753,2.0066548619544933,25.480400136559034,-2.169452738369206,-3.3939211875077824,0.346628250431328,-1.6988819679237448,-3.5854967282027745,0.8066297744865397,-3.2645832108716513,-0.039737400395040305,-2.5722648303134656,-2.2229399914319505,-2.2888643539786075,-0.9610541989186135,-3.3393212709782096,-2.9820172451959093,-3.6180434614798616,1.5228139783314492,1.7351843169308478,-3.6607571047661276,0.02850848771813254,1.2277780899333242,-0.11819214569843374,0.7217262254024039,1.4884888349550156,1.2320921450685745,-0.646355395773847,-1.8906296422360465,-0.7678901987822332,1.02752416865293,-2.1413052012871585,0.7832480052992149,-1.8553628943613822,1.2610497343581581,-1.2202912405157555,-1.6268170726483953,0.6161918612017069,0.7290388525046143,1.4670645953415709,1.532359347947467,-0.07169023817307109,3.1547288194443435,-1.8172282358496215,-1.452585726738384
0.3710846027339283,-1.355257092511287,0.3146774823118907,0.512646778387417,0.3460314314568134,-0.2232272926519801,0.6969154456255937,0.669939776620203,-1.4242267755450528,-1.5337466969963693,-2.3729509593228486,-4.582867827671471,-3.0602075178772528,-1.035306986174999,-1.3699463671568615,0.31018001448967586,-0.8962963212339126,-0.10113496813863347,0.21521391758141412,-0.05404389684370529,-2.3217652059976275,0.8432403939828417,0.9835901025326398,-1.8242100913755026,-0.7314223316558093,-2.197172417086483,-1.3571169000936891,-2.2424486170530695,-0.6354755260018445,-1.0725949627521358,-0.8301467317733741,-1.3368209102650854,-1.909642057113285,-2.68370849220912,-2.749321476973171,-3.6945429289535894,-1.6734081385583681,-2.3422832172723216,-2.4343354060072984,-1.334742778734283,-2.1002165825957024,1.8075374542755767,2.0414435450858113,2.112704630263422,-0.5827785730797326,0.7633772971483789,-1.7920607764292336,0.40612787277223994,-1.8014552952273277,0.8800296173303478,2.017169812655748,0.7133387197010108,-3.1604657134583283,-1.3133563424604993,-2.338508507781504,-2.8767895344840184,-1.5517089084809643,-4.01733057389822,-0.2302604527348788,-1.3711437228072243,-4.008029845954881,-2.61136172413794,-0.10399462389372743,-7.282257932084665e-5,0.14162596674413835,1.5042892328006747,-2.723171328709225,2.168838463932416,25.583646528646284,-2.1901959588107727,-3.477412508785203,0.4617438826032631,-1.6964620040822385,-3.677323499699066,0.9463464498684668,-3.3414972433525576,0.05755341949853551,-2.6121379442011174,-2.2442541102695457,-2.3152144449016254,-0.9154299257908864,-3.421864458864318,-3.043858771158431,-3.711705634426078,1.701303652009541,1.9245981935995127,-3.7578721775251833,0.12702788667961626,1.390092499144303,-0.027432357340146284,0.857047996698305,1.6646475402709122,1.3934502929340697,-0.5863541280224057,-1.9256194910195232,-0.7202576544326568,1.1791707226986605,-2.1583598557838366,0.9218723214750445,-1.857152860150925,1.425578895541615,-1.1887020971169857,-1.6164943845668946,0.7459570081348882,0.8638590025111988,1.6420514443160708,1.7109505626164188,0.006706538770528364,3.3727820587477226,-1.8171298801166342,-1.4332832745341895
0.6070728601441413,-0.4436102934318313,0.29702173628915407,0.368289705317103,1.4017192325040857,0.22991296362207977,-0.14626873406522806,-0.16473109243875242,0.043222932362204314,-0.1070519104311646,3.2579129767162036,0.373272347054498,0.7431041957579313,1.4012628808984402,-0.4680744448145896,2.2500017810785655,1.1689089604275764,3.1890896066713843,2.412873387483518,0.7592651311611418,3.904168100915204,2.746041522471558,-0.31742748717904,1.4906304417042062,0.8230791176843305,0.11534895761497131,0.7081371974215688,0.46909672301434824,-0.5396534006353386,1.9606099569037052,0.8871707566016521,2.0282944665373854,1.130900871189176,1.0193901897456457,0.6555041489078078,2.0281805670447164,1.2064709726457832,0.3802592210321256,0.7292833449761356,0.9574890886866613,0.3358783167092083,3.0217776179487688,3.7060377919327436,3.8879219221205013,2.9959975661326457,2.93095689499396,3.5360975897342173,3.8142196462945885,2.855822701244834,3.0435209401566894,3.525749199973824,4.212899075649503,-0.5659359595665774,2.8102417947670353,1.1333034765775816,0.5378355818559746,-1.6313838489538655,-0.018526635607792108,0.6581468324987944,-3.488166036808679,1.6353257101729197,-0.3443299089276047,0.7586849813595404,0.7920094386567197,2.633687297721586,-0.2437082390587222,0.2109172113582598,4.883997913574899,7.033315244751646,2.6021232722310836,-0.04356104957317443,0.2838932662283313,-0.656996446550388,-1.2756586820759326,-1.1258678860690368,-0.32336751004338654,1.9908485843558164,-1.3996970535249467,0.32913862109726894,-0.24579585879694796,-0.6252914156154249,-1.2463579637178417,1.198173506792412,-2.176894452546475,0.09098410906272282,0.2802429853009731,0.2722702254358991,0.280769816000169,0.9547810900010886,0.2512874616656299,-0.3686386805449876,-1.0495040480636932,2.1820405313040965,3.3061135753851256,4.868809095385016,2.721916030997539,0.1456991274916614,1.4421520465364897,0.4193115631231889,0.4213776934940666,1.464295286661025,0.19555744467727362,-0.7462129096299869,0.6290037760553092,-0.2115711059756397,-0.3893283427003325,0.9578666092193209,-1.4138415580457468,0.13135841871815018,-0.8484592902284293,0.5191747779788926
-1.1310298969886288,-2.095370442480977,-1.0907957175282426,-0.238127654275011,-1.742586100079029,-0.28917094983297065,-0.49283368351075524,0.24995883568472513,-1.6108335681970924,-2.5180382436538427,0.8711930807102689,-3.7183303199528353,-2.5277478682851453,-3.2012430373311265,-1.1502248669066533,-0.9994150243740582,-1.4655348143863616,-1.967334339899923,-2.1155241721283606,-1.2746455619631327,-1.4938707706680752,-0.5035678543411793,-2.0874327477431094,-1.0986122886681098,-3.05660631616608,-0.9728527360235321,-1.1840474260438676,-1.9557760016968233,-1.5767040664954126,-1.2373754564207102,-1.4109720408457798,-1.8570231412740252,-0.6899887721715617,-0.6874886550624613,-2.2754161213436506,-2.891400558207323,-0.19639742434525237,0.8714744763391099,-0.12603854635731654,-1.228067816720762,-1.1201372078359768,0.07988174252745495,-1.5210983029342429,-1.5856400252862324,-1.2749949308461497,-1.5155352821555168,-1.3034740546927226,-3.0131969493768773,-1.6727790531398048,-1.0532715749228962,-1.6360767161079695,0.7693034411086184,0.6290934081263546,1.7045558562071703,-0.44304730512936596,-1.8230521053734183,1.2579369550239259,-2.2543300717849224,-0.9780974148083286,-2.023334314730201,1.3057115987250647,0.5955919024335281,0.7466855001401282,-0.6198739181347888,0.6748405699678277,-1.0154226099602086,-0.3425387952587044,2.379506431332993,-5.117739636122193,0.38374697266854096,-0.4126430796968202,1.0516147275084486,-2.272403244137447,-0.7643337681728152,0.6535631197149373,-1.4027446023984234,0.7618415510580049,0.21984158339632634,0.9475313235622607,-0.13349967347781924,0.40083731639056297,-2.058874613019425,-0.5596226659186955,0.44561095415865837,1.8532405656449193,1.7353252311028127,-0.8845067129148604,-0.16643730474198756,1.2130891559519632,-0.9898928685554735,1.310116687278577,-0.5558080368233451,-1.3164657474943329,-2.5805948204484603,-3.4546599302939787,0.7509604999503203,2.7552521739308835,-0.7249546145416922,-1.1883019426202721,-1.0622040509741615,-0.22152647007942397,0.8678177555099049,-1.2281047974116974,2.6395358126438544,1.169225439519923,0.03522104803500862,-0.4386410654476032,0.8102375083473764,2.6760791886631194,-1.0986122886681098,0.7475281804041198
-1.3223255677972732,-0.9974879070871926,-0.47299727210852704,-1.2861179084781271,-1.5769378401299459,-1.2215563668547795,-1.543405618147048,-1.3862280525402424,-0.46744040832596045,-0.9925049422662852,-2.3916324873297534,-0.40044547287251303,0.5312945370383201,-1.2369066979335843,-1.036086058948608,-1.1504116071498707,-1.116834691604198,-1.7429416008487597,-2.0105770476358984,-1.7142055175386781,-1.8380362870898355,-1.6512191109808465,-1.9900442536983567,-2.5804905324169978,-0.5881411479829424,-1.2809073304943084,-1.4635396521817516,-1.2756964520257836,-1.8235563521736762,-1.151022795247622,-2.1227650465920482,-1.5627769815978272,-1.2774419832322574,-1.8418202871063094,-1.345750131262958,-1.1191505391799823,-0.6866959655789863,-2.7497886588045413,-0.9036166475645818,-1.3199712372279002,-1.2142167575634621,-7.001917271648356,-7.0879757775339165,-7.124878416360015,-6.9942542010445665,-7.049640656198054,-7.285780032818317,-2.1267729724076108,-6.935634256394942,-6.119048339212746,-6.539744572806441,-2.4431999100447426,-1.096043277857533,-0.1671478373191941,-0.7111348024773454,-1.2180438788247925,-0.8062822246989341,-0.5890674488785883,-1.3215853775701458,-0.9476926612710566,-1.2121635249005256,0.05049377693452736,-0.2639995895468114,-0.3622979058229553,-2.017939222533893,-1.0032880942944955,-0.4886587640238784,-1.6639200724943448,-25.72086911844906,-2.2710080795095986,0.08258588653845972,-0.35724280446172035,-0.7511912294221904,0.3846331759526227,0.23100573458340193,-0.02476850378017589,-0.5356914502052327,-0.2299702311398754,-1.0190920795227738,-0.285034952475663,-0.21213207177212565,-0.7584903614251051,-0.5379309073805989,0.2320920889542164,-0.6386827377883338,-0.2017328986237939,0.4468417402359949,-0.05056393889821571,-0.6044793410115951,-0.3918486325095694,-0.45400648940392685,-0.36903944660179155,-1.1000334418185385,-0.5002442244238231,-0.47765271747168037,-1.1852324020031826,-1.6070028656712818,-1.8366024552787958,-0.2844407124929928,-0.4275623220909397,-0.833826259636573,-0.56017946469617,-0.8331958792294695,0.12652405984814158,-0.6473116476052074,-0.28956690547205316,-0.6690647524887291,-1.488606726022974,-1.0295492950262615,-0.38458989496330415,-1.2330839858136609
-1.325783186604307,-1.5614200887548624,-1.9257514573457808,-2.1360677802186805,-2.2816367751413504,-1.8042914472197225,-2.576411890445562,-3.067658879220389,-2.761786196160548,-1.0404406898035519,-2.078325199987887,-0.955864744596826,-1.521902894929636,-1.4676804010724027,-1.4806930202195825,-2.3325160574503667,-2.165818258084402,-2.4871972831974807,-2.135897530370188,-2.196478129464978,-1.5379716025981773,-2.0772258456570594,-2.38816167809792,-2.561162185678159,-1.7050006184274396,-2.013201204965471,-1.9324980103003497,-2.0861487499764637,-2.3261768368160185,-2.1612223859565685,-2.2450662296171213,-2.280557574266771,-1.6211859087136593,-1.7069950341125464,-2.2171696594013044,-1.5419573432155054,-1.6010935291646051,-0.2356959566987645,-1.5864175079988974,-2.004804744785432,-1.7856142439396123,-2.2625675167674184,-5.06708901149724,-3.0136319280218586,-6.294635644226537,-3.385275058683625,-6.554112622996079,-2.1787143387898524,-4.793515100257934,-4.391852634630817,-3.835646201239381,-2.180173622883501,-2.2924021471322993,-2.1630668019621946,-1.4820440780911976,-1.6224412406831865,-1.5888123719048939,-0.7850015829028424,-1.8617118210737884,-1.3140342602056068,-2.276045009835534,-0.45365497378985775,-0.5021581003741002,-1.399996103891286,-2.458030033985242,-2.5105749952948453,-0.8957057740022975,-2.004863854265266,74.36563396429116,-2.2853657541588466,-0.8495431871245152,-1.4185102394602125,-1.5268155499311333,-0.18031396156730908,-0.7289135779144258,-1.088095983256427,-1.4311318011735787,-0.6443605936563567,-1.7107945872120123,-1.2099491129316076,-1.3594609758376428,-1.565754711233163,-1.1247534798879124,-0.9308849701812623,-0.8979393015539364,-1.3305044561465762,-1.291238891927635,-0.9604216210476244,-1.1359211890863983,-1.2903000025510696,-1.1174734966887576,-1.1049516309211789,-0.9721221473683886,-0.4234773345722219,-0.5129522427445817,-1.565009734230611,-0.7678639715703856,-1.973098494123177,-0.9153296662660282,-1.8835985320813147,-1.3543492325026842,-1.2891671600671906,-1.5496598686909382,0.6595171211000831,-1.4765727297617697,-1.0176895802117112,0.42512005374418316,-1.7800959461570227,-1.592486022904767,-1.0018453790175017,-1.7110872721836623
-1.92244164443734,-1.3144511944079627,-2.44367420834053,-2.075661549405607,-2.053068543259292,-1.518959787933546,-1.3900588937124871,-1.8186056174902019,-1.808466809156619,-1.4352375285147374,-2.174474605710721,-0.9385779063137387,-1.2720065513365704,-1.2779163094304689,-0.7087812695166188,-1.8927387236777897,-2.4109202268742584,-3.044321711218601,-2.14975708161233,-2.6999098269834723,-2.225608597257328,-2.431467757973109,-2.8710928115966996,-3.0427867816366017,-1.955635319489731,-1.1284636310400373,-1.4112805548291358,-1.0075127431897946,-1.4536809403990596,-1.2385281551940013,-1.8518184761143048,-1.5558895126108083,-0.9261019257982506,-1.7886691578242653,-1.6608454416514675,-1.476391010648635,-0.7224016082395619,-3.1311183510859704,-1.4962539302574487,-1.8307546536425048,-1.602661799368393,-6.983536707999412,-6.932275266955434,-7.239560766290376,-7.456783045848557,-7.44096361711672,-7.339697378306372,-1.68597264848167,-7.103463238156284,-7.193391944262754,-6.833634961030342,-1.9511613757985558,-1.8599958365293656,-0.6259495941876919,-1.7045457654926517,-1.927070203272516,-1.8307650800624493,-1.3898631136728874,-2.043267305654099,-1.4582526723801663,-2.131408487169439,-0.5405895128862667,-0.9401921509245093,-0.7376425624093761,-0.8468904090797712,-1.8557704632232446,-1.575256079913078,-2.2242623873546044,-3.1475281462099445,-1.156300836998301,-0.532578954664578,-1.4682442001702312,-1.172328474112677,-0.4981767405256886,-1.5651515096556443,-0.9141814085872055,-1.5552400733144793,-1.1666714699231648,-1.0660110407436512,-0.29329778130903306,-0.8227503782229462,-0.14069235535223742,-0.565974715949198,-0.5319081407579509,-0.8990970948379751,-1.6478316441092102,-0.157768890646566,-1.8527752866620077,-0.730851440426046,-1.2731175159325612,-2.0404775455537134,-1.8599710620984802,-1.071969763949928,-0.41049954015849066,0.15865822263094434,-1.8555757406030338,-1.0609121751340125,-0.37504340969497135,-0.8950836316130635,-0.6674461734046008,-0.10375720168554049,-1.2787976382382604,-1.0917642888897738,-1.8206653296117898,-1.9363801388616226,-1.8204998371790886,-1.9623042391535912,-1.234078168232738,-1.5798513400486338,-0.807121371001971,-1.4399759141547506
-2.6379144696429804,-2.4997944987801786,-3.162285188915651,-3.272264911477824,-2.851537158865295,-2.584959331428889,-2.8219597985611706,-3.1457826537822293,-3.5226652584007887,-2.82733713003745,-2.833300787117219,-1.5644475720639484,-3.76166948512477,-1.7311391943193544,-1.9269660877941315,-3.0328552279560554,-2.9496229769973055,-2.5778861887811093,-2.277747463511299,-3.2360941088020496,-2.7586186641112684,-2.7209588643528275,-2.8413264849283633,-2.998943490610088,-2.501863938775652,-2.6679683877050393,-2.526509991994071,-2.4276959002645326,-2.518475915873544,-2.2911445136020565,-2.563419527871865,-2.7134625607769225,-2.537807046340261,-1.759320153926871,-2.3993450030072663,-1.8304177273532345,-2.113891413099756,-2.7226981052468537,-2.3771064459896416,-2.261689591890224,-2.4155905033675285,-5.9687449243499655,-5.923390220913324,-5.482188155386229,-6.8293960519688754,-6.499128042467332,-6.723804525022771,-2.3324266818512194,-5.941591370167112,-5.560550087619045,-6.267611062405272,-2.2260874083878224,-2.9516867262879147,-1.8677564340742172,-2.1541635634492056,-2.3906955676167514,-2.411917015013763,-2.0159041403881557,-1.923189705482037,-2.1862322053030603,-2.8034353591525982,-1.7726053286455403,-2.0623892316657293,-2.189359259759491,-2.9065488155300496,-3.388986254187816,-2.2071607036034884,-2.0747404224432695,-2.425863319654311,-1.7789985173624863,-2.7438616396855804,-2.5876400183517205,-2.738551220331914,-2.8956073592865983,-2.3862161832998505,-2.2382061248993534,-2.4753793513956492,-2.5865178640646995,-2.3989863359916206,-2.8459835092858867,-4.553504735697607,-3.2223528096492724,-2.3567358273108194,-2.871132762869001,-2.2987793126576617,-2.2656704272772856,-3.2544781836194683,-3.1489569153155426,-1.914299108027035,-2.304247707735956,-2.9769144989193927,-1.7132343539329036,-2.665303336114063,-1.6879617426199989,-1.9868037652212274,-2.518682546522084,-2.522691029450278,-2.0199439982933516,-2.5416563570856794,-2.6560371577827273,-1.9188747859087312,-2.2556894114149517,-2.612054019453652,-2.5317989037608744,-2.2919012278892383,-2.592435791974972,-3.684002032676158,-1.9368567295597552,-2.41354119249977,-2.1881904127397087,-2.4739533520729697
-0.34287914236655703,0.5534382954892684,-1.5524823627008677,-0.28229472081022944,-0.35883449941514395,1.3522037035772685,-0.8378341701443686,-0.16358280739399206,-0.21986444366638291,-0.48386997533861886,-6.154523829804671,-3.4739656725936334,-3.4315089537973966,-2.551308836639786,0.8823160262394536,-1.5395907435738192,-2.9192424105152965,-2.660859726982167,-4.681850812991468,0.5445062847337954,0.9955209998528749,-1.8869443279768943,-3.963324861625047,1.2965882058262543,0.7578186258745153,-1.2839351093683613,-1.0296997196735092,-1.4568012495740978,0.3344997942878994,-0.48879549981165316,-1.18899361114604,-0.2761042676805279,0.03679597586085764,-2.499038577815897,-0.9112863077684172,-2.9284924134062624,-2.9837337153289982,-2.153200229876301,-1.9561418248604592,-0.7971554884148694,-1.589067844575163,-1.738399182484018,-7.456117478846779,4.9024493326565874,4.801632038240218,4.924152763483655,4.793666339254533,-4.058092251760138,3.5662905724110923,-2.8362398432268474,4.215187644752454,-1.1431632638365679,0.0904241665275012,-3.0389551937090316,-1.8021118167829893,-6.630726159306398,2.0043446734589256,-6.095880283308975,-1.1407198391112174,-3.2836965063018893,-2.500705359044456,-1.2471167757198804,-0.8323585877762759,0.5010865739122407,1.811877115239438,0.236739871773211,1.0304673017257213,-2.811446808810273,-8.46681501570635,-1.00241792827071,-0.5323334383699808,-0.46978150630472565,-1.9182577217971402,-2.0789399316893657,1.335545043339423,-0.2689333606947888,0.9483572970769859,-1.1558546898963598,0.3452019282073856,0.7416237232001777,-0.6278345701399605,-1.1026339159209055,-0.6476075458401831,-1.0992009710501767,0.039886687528806426,0.027671958646417368,-0.9192254890437529,1.2115762098370604,1.4992733077878884,0.06476648034537122,-0.6349565646505636,-0.10227897869866805,1.4911672752906269,0.22612239082197982,2.5454360027774956,-0.7634478776830329,0.3259263463080212,-1.8582869127246362,0.30854302128700106,-1.0465573715640324,-1.7817842107759247,-0.659565232222228,-1.7402990697859746,0.35957410245422156,-1.2992264379952436,0.6198276767680467,-1.6558479965245658,1.6777333305110729,-0.9099823593824127,-0.14784468838942036,-1.0100567633768909
